student_id,course_id,rank,preference_score
1376,1022,3,0.67
1376,1021,4,0.55
1376,1031,5,0.35
1376,1027,6,0.24
1377,1136,1,1.0
1377,1126,2,0.83
1377,1118,3,0.69
1377,1122,4,0.5
1378,1277,1,1.0
1378,1268,2,0.83
1378,1262,3,0.7
1378,1259,4,0.58
1378,1271,5,0.41
1378,1255,6,0.21
1379,1216,1,0.95
1379,1193,2,0.83
1379,1222,3,0.66
1379,1197,4,0.53
1380,1249,1,1.0
1380,1244,2,0.86
1380,1254,3,0.68
1380,1252,4,0.54
1380,1245,5,0.44
1380,1242,6,0.2
1381,1032,1,0.98
1381,1023,2,0.88
1381,1029,3,0.67
1381,1077,4,0.59
1381,1049,5,0.4
1382,1150,1,1.0
1382,1158,2,0.83
1382,1175,3,0.65
1382,1157,4,0.59
1383,1007,1,1.0
1383,1002,2,0.86
1383,1001,3,0.68
1384,1128,1,1.0
1384,1143,2,0.85
1384,1126,3,0.68
1384,1131,4,0.58
1385,1001,1,1.0
1385,1008,2,0.8
1385,1009,3,0.71
1385,1000,4,0.52
1385,1005,5,0.39
1385,1003,6,0.24
1386,1272,1,1.0
1386,1275,2,0.83
1386,1269,3,0.72
1387,1011,1,0.99
1387,1018,2,0.85
1387,1042,3,0.69
1387,1013,4,0.59
1388,1241,1,0.96
1388,1236,2,0.82
1388,1228,3,0.75
1389,1080,1,0.97
1389,1078,2,0.82
1389,1101,3,0.73
1389,1114,4,0.57
1389,1086,5,0.39
1390,1019,1,0.99
1390,1037,2,0.82
1390,1033,3,0.74
1390,1060,4,0.53
1390,1068,5,0.43
1390,1020,6,0.26
1391,1137,1,1.0
1391,1126,2,0.85
1391,1124,3,0.67
1391,1130,4,0.54
1391,1128,5,0.43
1392,1241,1,1.0
1392,1234,2,0.84
1392,1231,3,0.74
1392,1235,4,0.52
1392,1229,5,0.38
1393,1231,1,1.0
1393,1232,2,0.87
1393,1229,3,0.72
1393,1227,4,0.51
1393,1234,5,0.41
1394,1257,1,1.0
1394,1264,2,0.84
1394,1262,3,0.71
1394,1271,4,0.56
1394,1267,5,0.36
1394,1256,6,0.26
1395,1115,1,1.0
1395,1106,2,0.87
1395,1089,3,0.74
1396,1240,1,1.0
1396,1234,2,0.82
1396,1225,3,0.71
1396,1232,4,0.57
1396,1236,5,0.45
1397,1196,1,1.0
1397,1207,2,0.89
1397,1200,3,0.72
1398,1227,1,1.0
1398,1231,2,0.82
1398,1236,3,0.69
1398,1226,4,0.59
1399,1232,1,1.0
1399,1228,2,0.87
1399,1235,3,0.67
1399,1234,4,0.51
1400,1183,1,1.0
1400,1165,2,0.82
1400,1185,3,0.7
1401,1274,1,1.0
1401,1268,2,0.84
1401,1255,3,0.67
1401,1271,4,0.52
1402,1240,1,1.0
1402,1231,2,0.81
1402,1237,3,0.71
1402,1233,4,0.53
1402,1236,5,0.44
1402,1230,6,0.22
1403,1236,1,1.0
1403,1238,2,0.81
1403,1237,3,0.72
1403,1229,4,0.57
1403,1226,5,0.39
1403,1241,6,0.25
1404,1090,1,1.0
1404,1081,2,0.81
1404,1105,3,0.69
1404,1108,4,0.53
1404,1078,5,0.42
1404,1114,6,0.21
1405,1006,1,0.99
1405,1003,2,0.88
1405,1002,3,0.66
1406,1172,1,1.0
1406,1190,2,0.87
1406,1186,3,0.65
1406,1146,4,0.54
1406,1147,5,0.44
1406,1179,6,0.26
1407,1253,1,0.99
1407,1243,2,0.81
1407,1252,3,0.66
1407,1246,4,0.53
1407,1244,5,0.43
1407,1248,6,0.28
1408,1172,1,1.0
1408,1186,2,0.84
1408,1177,3,0.72
1409,1085,1,1.0
1409,1096,2,0.88
1409,1081,3,0.67
1409,1100,4,0.51
1410,1260,1,1.0
1410,1266,2,0.87
1410,1257,3,0.73
1411,1038,1,0.98
1411,1019,2,0.87
1411,1022,3,0.68
1411,1014,4,0.55
1411,1041,5,0.38
1412,1095,1,1.0
1412,1090,2,0.88
1412,1089,3,0.66
1412,1081,4,0.53
1412,1088,5,0.37
1413,1129,1,1.0
1413,1141,2,0.87
1413,1135,3,0.68
1413,1132,4,0.57
1413,1143,5,0.41
1414,1002,1,1.0
1414,1004,2,0.84
1414,1003,3,0.68
1414,1008,4,0.57
1414,1007,5,0.42
1415,1141,1,1.0
1415,1137,2,0.89
1415,1133,3,0.68
1415,1135,4,0.52
1416,1137,1,1.0
1416,1138,2,0.81
1416,1123,3,0.65
1416,1140,4,0.54
1417,1277,1,1.0
1417,1276,2,0.89
1417,1260,3,0.75
1417,1263,4,0.56
1417,1266,5,0.41
1417,1259,6,0.25
1418,1251,1,0.99
1418,1242,2,0.89
1418,1246,3,0.71
1418,1248,4,0.59
1418,1250,5,0.4
1419,1070,1,1.0
1419,1025,2,0.8
1419,1056,3,0.74
1419,1013,4,0.53
1419,1011,5,0.38
1419,1060,6,0.22
1420,1229,1,1.0
1420,1232,2,0.87
1420,1239,3,0.66
1420,1228,4,0.52
1420,1227,5,0.4
1421,1194,1,1.0
1421,1197,2,0.88
1421,1208,3,0.73
1422,1239,1,1.0
1422,1230,2,0.84
1422,1229,3,0.65
1422,1228,4,0.56
1423,1136,1,1.0
1423,1120,2,0.83
1423,1123,3,0.75
1423,1127,4,0.58
1423,1138,5,0.4
1424,1161,1,1.0
1424,1185,2,0.81
1424,1148,3,0.71
1425,1204,1,0.97
1425,1222,2,0.88
1425,1207,3,0.67
1425,1202,4,0.59
1426,1269,1,0.97
1426,1277,2,0.87
1426,1263,3,0.67
1426,1266,4,0.6
1427,1040,1,1.0
1427,1035,2,0.81
1427,1036,3,0.67
1427,1018,4,0.58
1427,1038,5,0.36
1428,1266,1,1.0
1428,1274,2,0.81
1428,1270,3,0.67
1428,1256,4,0.56
1429,1006,1,1.0
1429,1008,2,0.85
1429,1002,3,0.73
1429,1001,4,0.53
1429,1004,5,0.41
1429,1009,6,0.22
1430,1140,1,0.99
1430,1133,2,0.85
1430,1135,3,0.66
1431,1168,1,1.0
1431,1163,2,0.83
1431,1159,3,0.65
1431,1173,4,0.54
1432,1262,1,1.0
1432,1265,2,0.84
1432,1278,3,0.71
1433,1213,1,1.0
1433,1194,2,0.83
1433,1200,3,0.69
1433,1209,4,0.53
1433,1193,5,0.41
1433,1217,6,0.23
1434,1136,1,1.0
1434,1127,2,0.9
1434,1128,3,0.68
1434,1138,4,0.59
1434,1142,5,0.37
1434,1118,6,0.23
1435,1050,1,1.0
1435,1048,2,0.81
1435,1029,3,0.73
1435,1076,4,0.52
1435,1071,5,0.35
1436,1179,1,1.0
1436,1173,2,0.82
1436,1149,3,0.73
1436,1164,4,0.57
1436,1146,5,0.36
1436,1182,6,0.29
1437,1244,1,1.0
1437,1248,2,0.85
1437,1245,3,0.67
1437,1242,4,0.58
1437,1253,5,0.43
1438,1243,1,0.98
1438,1253,2,0.83
1438,1252,3,0.73
1438,1251,4,0.55
1439,1205,1,1.0
1439,1198,2,0.82
1439,1218,3,0.72
1439,1202,4,0.53
1439,1223,5,0.37
1440,1006,1,1.0
1440,1000,2,0.89
1440,1002,3,0.71
1440,1009,4,0.52
1440,1004,5,0.45
1440,1008,6,0.3
1441,1244,1,1.0
1441,1253,2,0.83
1441,1252,3,0.74
1441,1245,4,0.55
1441,1251,5,0.44
1441,1254,6,0.23
1442,1120,1,0.98
1442,1127,2,0.87
1442,1142,3,0.73
1442,1118,4,0.53
1443,1012,1,0.99
1443,1068,2,0.84
1443,1066,3,0.69
1443,1040,4,0.58
1443,1073,5,0.39
1444,1009,1,0.99
1444,1001,2,0.88
1444,1002,3,0.75
1444,1007,4,0.58
1444,1000,5,0.35
1444,1008,6,0.27
1445,1229,1,1.0
1445,1233,2,0.83
1445,1235,3,0.73
1445,1232,4,0.5
1446,1062,1,1.0
1446,1036,2,0.83
1446,1014,3,0.71
1446,1033,4,0.52
1446,1015,5,0.37
1446,1039,6,0.25
1447,1126,1,0.96
1447,1137,2,0.82
1447,1131,3,0.68
1447,1140,4,0.55
1447,1132,5,0.42
1448,1119,1,1.0
1448,1141,2,0.89
1448,1128,3,0.73
1448,1124,4,0.54
1448,1136,5,0.45
1448,1117,6,0.27
1449,1001,1,0.98
1449,1008,2,0.86
1449,1006,3,0.69
1449,1000,4,0.51
1450,1072,1,0.98
1450,1033,2,0.84
1450,1058,3,0.74
1450,1023,4,0.51
1450,1038,5,0.36
1451,1008,1,0.98
1451,1002,2,0.88
1451,1007,3,0.69
1452,1219,1,1.0
1452,1224,2,0.86
1452,1204,3,0.71
1452,1218,4,0.56
1453,1089,1,0.97
1453,1084,2,0.86
1453,1082,3,0.73
1453,1079,4,0.53
1453,1094,5,0.4
1453,1098,6,0.23
1454,1008,1,0.96
1454,1001,2,0.88
1454,1006,3,0.74
1455,1251,1,1.0
1455,1253,2,0.84
1455,1248,3,0.73
1455,1246,4,0.57
1455,1254,5,0.37
1456,1140,1,1.0
1456,1124,2,0.85
1456,1142,3,0.68
1456,1121,4,0.57
1456,1120,5,0.42
1457,1236,1,1.0
1457,1235,2,0.89
1457,1233,3,0.66
1457,1237,4,0.56
1457,1241,5,0.39
1458,1013,1,1.0
1458,1069,2,0.88
1458,1060,3,0.66
1458,1017,4,0.6
1458,1065,5,0.39
1458,1046,6,0.26
1459,1218,1,1.0
1459,1217,2,0.89
1459,1222,3,0.68
1460,1203,1,0.98
1460,1217,2,0.83
1460,1201,3,0.66
1460,1219,4,0.51
1460,1223,5,0.36
1460,1204,6,0.26
1461,1225,1,1.0
1461,1227,2,0.88
1461,1226,3,0.73
1462,1000,1,1.0
1462,1007,2,0.85
1462,1005,3,0.72
1463,1006,1,1.0
1463,1001,2,0.88
1463,1005,3,0.69
1463,1000,4,0.53
1464,1043,1,1.0
1464,1077,2,0.9
1464,1029,3,0.67
1464,1024,4,0.53
1464,1033,5,0.37
1464,1060,6,0.26
1465,1039,1,1.0
1465,1073,2,0.87
1465,1045,3,0.73
1465,1060,4,0.54
1465,1030,5,0.35
1465,1068,6,0.26
1466,1158,1,1.0
1466,1163,2,0.84
1466,1185,3,0.65
1467,1007,1,0.99
1467,1000,2,0.83
1467,1006,3,0.67
1467,1005,4,0.57
1467,1009,5,0.38
1468,1014,1,1.0
1468,1077,2,0.82
1468,1050,3,0.73
1468,1039,4,0.59
1468,1021,5,0.44
1468,1038,6,0.27
1469,1213,1,0.97
1469,1207,2,0.81
1469,1218,3,0.68
1469,1192,4,0.51
1470,1104,1,1.0
1470,1089,2,0.85
1470,1091,3,0.75
1471,1120,1,1.0
1471,1143,2,0.89
1471,1140,3,0.72
1471,1134,4,0.52
1471,1117,5,0.37
1472,1009,1,0.97
1472,1002,2,0.89
1472,1005,3,0.73
1472,1007,4,0.5
1472,1008,5,0.44
1473,1153,1,0.96
1473,1187,2,0.89
1473,1190,3,0.65
1473,1182,4,0.59
1473,1159,5,0.44
1473,1165,6,0.22
1474,1142,1,0.99
1474,1137,2,0.84
1474,1120,3,0.67
1475,1246,1,1.0
1475,1250,2,0.81
1475,1244,3,0.75
1475,1251,4,0.55
1475,1253,5,0.41
1475,1252,6,0.25
1476,1111,1,1.0
1476,1089,2,0.81
1476,1082,3,0.7
1476,1103,4,0.56
1477,1007,1,0.99
1477,1006,2,0.82
1477,1005,3,0.66
1477,1000,4,0.55
1477,1003,5,0.4
1478,1184,1,1.0
1478,1165,2,0.8
1478,1180,3,0.69
1479,1006,1,0.99
1479,1004,2,0.89
1479,1001,3,0.69
1479,1002,4,0.59
1479,1008,5,0.43
1479,1009,6,0.24
1480,1177,1,0.97
1480,1176,2,0.87
1480,1162,3,0.72
1480,1145,4,0.58
1480,1150,5,0.44
1481,1257,1,1.0
1481,1261,2,0.83
1481,1277,3,0.71
1482,1175,1,0.95
1482,1177,2,0.88
1482,1159,3,0.67
1482,1168,4,0.5
1482,1189,5,0.4
1483,1024,1,1.0
1483,1013,2,0.88
1483,1068,3,0.66
1483,1029,4,0.58
1484,1051,1,0.99
1484,1027,2,0.84
1484,1061,3,0.67
1484,1016,4,0.52
1484,1012,5,0.44
1485,1259,1,1.0
1485,1278,2,0.88
1485,1266,3,0.67
1485,1261,4,0.59
1486,1187,1,1.0
1486,1146,2,0.8
1486,1191,3,0.67
1487,1249,1,1.0
1487,1253,2,0.89
1487,1245,3,0.68
1487,1244,4,0.53
1487,1246,5,0.43
1487,1242,6,0.23
1488,1143,1,0.95
1488,1139,2,0.89
1488,1136,3,0.74
1488,1120,4,0.5
1488,1122,5,0.39
1488,1121,6,0.26
1489,1031,1,0.97
1489,1053,2,0.8
1489,1077,3,0.74
1489,1010,4,0.51
1490,1123,1,0.96
1490,1135,2,0.85
1490,1118,3,0.75
1491,1133,1,0.96
1491,1124,2,0.86
1491,1129,3,0.71
1491,1126,4,0.53
1491,1119,5,0.4
1491,1139,6,0.29
1492,1264,1,0.98
1492,1275,2,0.85
1492,1267,3,0.75
1492,1265,4,0.57
1493,1193,1,1.0
1493,1201,2,0.87
1493,1200,3,0.74
1494,1208,1,0.96
1494,1223,2,0.85
1494,1193,3,0.73
1494,1197,4,0.51
1495,1150,1,1.0
1495,1191,2,0.87
1495,1174,3,0.68
1496,1192,1,0.97
1496,1221,2,0.83
1496,1199,3,0.72
1497,1006,1,0.98
1497,1001,2,0.9
1497,1004,3,0.72
1497,1008,4,0.55
1497,1007,5,0.41
1498,1169,1,1.0
1498,1171,2,0.81
1498,1172,3,0.69
1498,1160,4,0.57
1498,1183,5,0.41
1499,1206,1,1.0
1499,1195,2,0.88
1499,1202,3,0.71
1500,1254,1,1.0
1500,1248,2,0.8
1500,1249,3,0.71
1500,1244,4,0.58
